country,year,"Fertility rate, total (births per woman)","GDP per capita, PPP (constant 2021 international $)","Life expectancy at birth, total (years)","Mortality rate, infant (per 1,000 live births)",Population density (people per sq. km of land area),Population growth (annual %),"Population, total",Poverty headcount ratio at national poverty lines (% of population),Rural population (% of total population),Urban population (% of total population),"Agriculture, forestry, and fishing, value added (percent of GDP)",Crop production index (2014-2016 = 100),mobile_money_transactions_x,Food supply quantity (kg/capita/yr)_Cereals - Excluding Beer,Food supply quantity (kg/capita/yr)_Starchy Roots,foodSupply_stability,Rural Access to Electricity(Percent of Population),Mobile Cellular Subscriptions (per 100 people),Fixed Broadband Subsciptions (per 100 people),mobile_money_transactions_y
MYS,2012,2.117,25006.3587781537,75.552,6.5,90.2840693958302,1.70269513202166,29662831.0,,27.725,72.275,9.79375074645921,101.2,,195.42,15.66,33.067316945891044,99.5,139.3270554,9.847,
MYS,2013,2.07,25736.3525554142,75.464,6.5,91.8407091766854,1.70946282045073,30174265.0,,27.07,72.93,9.11336384538206,100.55,,186.39,15.17,28.26632926292374,98.7,142.7087288,9.73943,
MYS,2014,2.058,26818.4317281659,75.345,6.6,93.4291188555775,1.7147407282165,30696137.0,,26.423,73.577,8.87320901302643,101.21,,176.33,17.09,7.715216782438831,99.0,146.794505,9.97194,
MYS,2015,2.008,27699.6278860387,75.288,6.6,95.0625414700959,1.73319445645586,31232798.0,,25.787,74.213,8.28749992585653,104.44,,170.08,26.68,11.14114581181071,99.5,141.9557664,9.80956,
MYS,2016,1.942,28425.3707609412,75.371,6.7,96.7575254907929,1.76731054757933,31789685.0,,25.16,74.84,8.46252661805744,94.36,,168.5,21.54,11.408134378592738,99.6,137.8669153,8.55246,
MYS,2017,1.893,29551.5457597197,75.542,6.7,98.4801217470705,1.76466064017847,32355644.0,,24.553,75.447,8.59827695237266,106.57,,175.46,20.22,7.02761481585547,99.9,132.4079212,8.30705,
MYS,2018,1.838,30459.9655338061,75.734,6.7,100.170345457312,1.70174731907235,32910967.0,,23.964,76.036,7.51208953273518,102.78,,178.71,21.71,4.335657966218288,100.0,130.908501,8.1918,
MYS,2019,1.777,31300.5086554849,75.9,6.7,101.782364936844,1.59646653343981,33440596.0,8.4,23.393,76.607,7.24130800003819,103.03,,178.33,22.09,4.702332399993851,100.0,135.9610804,8.86497,
MYS,2020,1.68,29200.452632127,76.057,6.7,103.148860143053,1.33363323143911,33889558.0,,22.84,77.16,8.16600227056372,101.74,,181.9,22.69,5.06069659237055,100.0,131.6976181,9.91102,
MYS,2021,1.555,29822.8491831618,73.917,6.7,104.344541165728,1.15251304394292,34282399.0,6.2,22.304,77.696,9.56621458844467,97.74,,176.11,24.1,2.5394231628521853,100.0,140.5905675,10.8922,
MYS,2022,1.55,32079.1515157489,75.444,6.7,105.601865773855,1.1977720012836,34695493.0,,21.786,78.214,8.95072082275607,97.93,,182.64,25.44,2.697104002449582,100.0,141.2923164,12.1754,
MYS,2023,1.55,32812.2997525336,76.657,6.8,,1.23402869169549,35126298.0,,21.284,78.716,7.78590383851514,,,,,,100.0,,13.0287,
MYS,2024,,,,,,,,,,,,,,,,,,,,
NPL,2011,2.462,3176.65040602417,67.123,38.7,191.59047087548,0.447181720951167,27464494.0,,82.892,17.108,30.805485476422,92.17,,231.06,81.57,30.565800005888907,61.7,48.97778031,0.344649,
NPL,2012,2.42,3316.50073452021,67.364,37.1,192.081723055459,0.256079255262795,27534915.0,,82.542,17.458,30.0760569589773,94.58,,230.11,82.39,31.64445875662915,70.9,60.76911914,0.837548,
NPL,2013,2.36,3426.5579593796,67.598,35.6,192.465964422742,0.199840751964584,27589996.0,,82.185,17.815,28.6226575274714,96.48,,231.37,84.67,26.95883473001028,73.5,78.01707755,1.12888,
NPL,2014,2.319,3621.73168937112,67.812,34.1,193.040599930241,0.298119921280857,27672370.0,,81.818,18.182,27.4618953626735,98.0,,235.49,84.78,2.698267962974356,82.1,83.82947761,0.905604,
NPL,2015,2.273,3745.26182249477,67.374,32.6,194.095772584583,0.545118124856758,27823629.0,,81.443,18.557,26.518508431071,96.32,,235.8,85.35,2.671091537183461,79.0,99.65856976,1.08794,
NPL,2016,2.226,3743.7445783578,68.444,31.2,195.015430763865,0.472697719209503,27955462.0,,81.058,18.942,25.5178753726064,105.67,,236.44,86.61,2.886948215679078,89.8,115.2869264,0.801933,
NPL,2016,2.226,3743.7445783578,68.444,31.2,195.015430763865,0.472697719209503,27955462.0,,81.058,18.942,25.5178753726064,105.67,,236.44,86.61,2.886948215679078,89.8,115.2869264,0.801933,
NPL,2016,2.226,3743.7445783578,68.444,31.2,195.015430763865,0.472697719209503,27955462.0,,81.058,18.942,25.5178753726064,105.67,,236.44,86.61,2.886948215679078,89.8,115.2869264,0.801933,
NPL,2016,2.226,3743.7445783578,68.444,31.2,195.015430763865,0.472697719209503,27955462.0,,81.058,18.942,25.5178753726064,105.67,,236.44,86.61,2.886948215679078,89.8,115.2869264,0.801933,
NPL,2017,2.173,4071.70431755798,68.74,29.9,195.404659923265,0.199389989212823,28011258.0,,80.664,19.336,23.6995484588973,104.94,,237.31,88.4,2.295053376288225,84.6,128.0766788,1.79644,
NPL,2017,2.173,4071.70431755798,68.74,29.9,195.404659923265,0.199389989212823,28011258.0,,80.664,19.336,23.6995484588973,104.94,,237.31,88.4,2.295053376288225,84.6,128.0766788,1.79644,
NPL,2017,2.173,4071.70431755798,68.74,29.9,195.404659923265,0.199389989212823,28011258.0,,80.664,19.336,23.6995484588973,104.94,,237.31,88.4,2.295053376288225,84.6,128.0766788,1.79644,
NPL,2017,2.173,4071.70431755798,68.74,29.9,195.404659923265,0.199389989212823,28011258.0,,80.664,19.336,23.6995484588973,104.94,,237.31,88.4,2.295053376288225,84.6,128.0766788,1.79644,
NPL,2018,2.12,4371.38571771897,69.036,28.5,195.882029996512,0.244000280298262,28079689.0,,80.26,19.74,22.3346720502565,108.15,,238.25,89.9,1.1299867255907816,93.5,137.4358818,2.82041,
NPL,2018,2.12,4371.38571771897,69.036,28.5,195.882029996512,0.244000280298262,28079689.0,,80.26,19.74,22.3346720502565,108.15,,238.25,89.9,1.1299867255907816,93.5,137.4358818,2.82041,
NPL,2018,2.12,4371.38571771897,69.036,28.5,195.882029996512,0.244000280298262,28079689.0,,80.26,19.74,22.3346720502565,108.15,,238.25,89.9,1.1299867255907816,93.5,137.4358818,2.82041,
NPL,2018,2.12,4371.38571771897,69.036,28.5,195.882029996512,0.244000280298262,28079689.0,,80.26,19.74,22.3346720502565,108.15,,238.25,89.9,1.1299867255907816,93.5,137.4358818,2.82041,
NPL,2019,2.08,4607.52454717112,69.299,27.3,198.214607603767,1.18377302604311,28414064.0,,79.847,20.153,21.583372760027,111.28,56861.77564,238.32,92.6,1.107217232529883,,134.2096779,3.62848,56861.77564
NPL,2019,2.08,4607.52454717112,69.299,27.3,198.214607603767,1.18377302604311,28414064.0,,79.847,20.153,21.583372760027,111.28,56861.77564,238.32,92.6,1.107217232529883,,134.2096779,3.62848,1.473511303
NPL,2019,2.08,4607.52454717112,69.299,27.3,198.214607603767,1.18377302604311,28414064.0,,79.847,20.153,21.583372760027,111.28,1.473511303,238.32,92.6,1.107217232529883,,134.2096779,3.62848,56861.77564
NPL,2019,2.08,4607.52454717112,69.299,27.3,198.214607603767,1.18377302604311,28414064.0,,79.847,20.153,21.583372760027,111.28,1.473511303,238.32,92.6,1.107217232529883,,134.2096779,3.62848,1.473511303
NPL,2020,2.051,4412.5420439395,69.106,26.1,202.068880362749,1.92583106605859,28966574.0,,79.424,20.576,22.1800901927916,113.73,147467.8364,237.54,95.08,0.7697856844674362,,130.203706,4.38436,147467.8364
NPL,2020,2.051,4412.5420439395,69.106,26.1,202.068880362749,1.92583106605859,28966574.0,,79.424,20.576,22.1800901927916,113.73,147467.8364,237.54,95.08,0.7697856844674362,,130.203706,4.38436,3.792210713
NPL,2020,2.051,4412.5420439395,69.106,26.1,202.068880362749,1.92583106605859,28966574.0,,79.424,20.576,22.1800901927916,113.73,3.792210713,237.54,95.08,0.7697856844674362,,130.203706,4.38436,147467.8364
NPL,2020,2.051,4412.5420439395,69.106,26.1,202.068880362749,1.92583106605859,28966574.0,,79.424,20.576,22.1800901927916,113.73,3.792210713,237.54,95.08,0.7697856844674362,,130.203706,4.38436,3.792210713
NPL,2021,2.025,4546.22970006289,68.385,25.1,205.61569584932,1.74002411752275,29475010.0,,78.992,21.008,22.0214522780508,112.82,114432.0,239.69,93.05,0.9303601453258364,,127.2282803,4.30873,114432.0
NPL,2021,2.025,4546.22970006289,68.385,25.1,205.61569584932,1.74002411752275,29475010.0,,78.992,21.008,22.0214522780508,112.82,114432.0,239.69,93.05,0.9303601453258364,,127.2282803,4.30873,2.62907936
NPL,2021,2.025,4546.22970006289,68.385,25.1,205.61569584932,1.74002411752275,29475010.0,,78.992,21.008,22.0214522780508,112.82,2.62907936,239.69,93.05,0.9303601453258364,,127.2282803,4.30873,114432.0
NPL,2021,2.025,4546.22970006289,68.385,25.1,205.61569584932,1.74002411752275,29475010.0,,78.992,21.008,22.0214522780508,112.82,2.62907936,239.69,93.05,0.9303601453258364,,127.2282803,4.30873,2.62907936
NPL,2022,2.002,4763.38751082389,70.087,24.2,207.292891524241,0.81238557412485,29715436.0,20.3,78.549,21.451,20.9143699814879,116.66,184293.0,244.89,96.64,2.983348789533336,93.7,,4.83217,184293.0
NPL,2022,2.002,4763.38751082389,70.087,24.2,207.292891524241,0.81238557412485,29715436.0,20.3,78.549,21.451,20.9143699814879,116.66,184293.0,244.89,96.64,2.983348789533336,93.7,,4.83217,3.703222413
NPL,2022,2.002,4763.38751082389,70.087,24.2,207.292891524241,0.81238557412485,29715436.0,20.3,78.549,21.451,20.9143699814879,116.66,3.703222413,244.89,96.64,2.983348789533336,93.7,,4.83217,184293.0
NPL,2022,2.002,4763.38751082389,70.087,24.2,207.292891524241,0.81238557412485,29715436.0,20.3,78.549,21.451,20.9143699814879,116.66,3.703222413,244.89,96.64,2.983348789533336,93.7,,4.83217,3.703222413
NPL,2023,1.984,4859.80010436735,70.354,23.3,,-0.0700958873206174,29694614.0,,78.097,21.903,21.1895508386773,,219807.0,,,,93.4,,,219807.0
NPL,2023,1.984,4859.80010436735,70.354,23.3,,-0.0700958873206174,29694614.0,,78.097,21.903,21.1895508386773,,219807.0,,,,93.4,,,4.109673071
NPL,2023,1.984,4859.80010436735,70.354,23.3,,-0.0700958873206174,29694614.0,,78.097,21.903,21.1895508386773,,4.109673071,,,,93.4,,,219807.0
NPL,2023,1.984,4859.80010436735,70.354,23.3,,-0.0700958873206174,29694614.0,,78.097,21.903,21.1895508386773,,4.109673071,,,,93.4,,,4.109673071
NPL,2024,,,,,,,,,,,,,,,,,,,,
PAK,2011,4.305,4246.06710882497,64.659,71.6,264.303218399751,2.23690940334662,203746065.0,36.3,64.798,35.202,23.819642978628,98.69,,141.63,14.91,54.34595504727124,82.9,54.83032062,0.572429,
PAK,2012,4.204,4292.02110293486,64.883,69.8,269.389691002491,1.90619981284679,207667125.0,,64.592,35.408,23.3861955340345,94.65,,139.66,15.01,55.53867256245899,83.8,59.42025439,0.730404,
PAK,2013,4.125,4407.14705841377,65.129,67.9,273.809124636779,1.62722414834854,211073978.0,29.5,64.387,35.613,23.7075945934908,101.08,,141.04,15.2,46.47788345008886,84.8,62.20843608,0.771343,
PAK,2014,4.055,4520.23463399286,65.374,66.0,277.948120330012,1.50032405388564,214264647.0,,64.181,35.819,23.4927320097855,102.34,,143.36,13.54,1.32942844864053,85.8,65.19134199,0.937478,
PAK,2015,3.988,4645.28631071145,65.641,64.1,281.873810450394,1.40250113589189,217290883.0,24.3,63.974,36.026,23.2628407756242,97.1,,143.43,15.53,1.602632209851842,86.9,59.67675827,0.825253,
PAK,2016,3.902,4886.61212115378,65.943,62.2,285.568271326276,1.30216393815952,220138869.0,,63.766,36.234,22.3283302035697,100.56,6.629603519,144.42,15.46,1.963318619087165,88.0,63.92184347,1.13035,6.629603519
PAK,2016,3.902,4886.61212115378,65.943,62.2,285.568271326276,1.30216393815952,220138869.0,,63.766,36.234,22.3283302035697,100.56,6.629603519,144.42,15.46,1.963318619087165,88.0,63.92184347,1.13035,2169541.0
PAK,2016,3.902,4886.61212115378,65.943,62.2,285.568271326276,1.30216393815952,220138869.0,,63.766,36.234,22.3283302035697,100.56,2169541.0,144.42,15.46,1.963318619087165,88.0,63.92184347,1.13035,6.629603519
PAK,2016,3.902,4886.61212115378,65.943,62.2,285.568271326276,1.30216393815952,220138869.0,,63.766,36.234,22.3283302035697,100.56,2169541.0,144.42,15.46,1.963318619087165,88.0,63.92184347,1.13035,2169541.0
PAK,2017,3.9,5031.56060738433,66.223,60.3,289.635179275633,1.41409990353131,223273967.0,,63.558,36.442,21.9632035366872,105.46,7.886879519,144.6,14.43,1.4184498581387648,89.1,66.79261828,1.03819,7.886879519
PAK,2017,3.9,5031.56060738433,66.223,60.3,289.635179275633,1.41409990353131,223273967.0,,63.558,36.442,21.9632035366872,105.46,7.886879519,144.6,14.43,1.4184498581387648,89.1,66.79261828,1.03819,2804008.0
PAK,2017,3.9,5031.56060738433,66.223,60.3,289.635179275633,1.41409990353131,223273967.0,,63.558,36.442,21.9632035366872,105.46,2804008.0,144.6,14.43,1.4184498581387648,89.1,66.79261828,1.03819,7.886879519
PAK,2017,3.9,5031.56060738433,66.223,60.3,289.635179275633,1.41409990353131,223273967.0,,63.558,36.442,21.9632035366872,105.46,2804008.0,144.6,14.43,1.4184498581387648,89.1,66.79261828,1.03819,2804008.0
PAK,2018,3.855,5255.06350681272,66.481,58.5,294.376416562889,1.62371483290292,226928892.0,21.9,63.334,36.666,21.6512353593957,99.66,9.33679998,141.32,15.8,1.3044079116801786,90.1,70.07944774,0.952871,9.33679998
PAK,2018,3.855,5255.06350681272,66.481,58.5,294.376416562889,1.62371483290292,226928892.0,21.9,63.334,36.666,21.6512353593957,99.66,9.33679998,141.32,15.8,1.3044079116801786,90.1,70.07944774,0.952871,3659074.172
PAK,2018,3.855,5255.06350681272,66.481,58.5,294.376416562889,1.62371483290292,226928892.0,21.9,63.334,36.666,21.6512353593957,99.66,3659074.172,141.32,15.8,1.3044079116801786,90.1,70.07944774,0.952871,9.33679998
PAK,2018,3.855,5255.06350681272,66.481,58.5,294.376416562889,1.62371483290292,226928892.0,21.9,63.334,36.666,21.6512353593957,99.66,3659074.172,141.32,15.8,1.3044079116801786,90.1,70.07944774,0.952871,3659074.172
PAK,2019,3.81,5295.95295138203,66.729,56.8,299.399256693649,1.69187124669657,230800899.0,,63.093,36.907,20.6778713222887,100.32,10.28526153,137.13,16.75,3.109606084386628,90.7,74.07560451,0.881514,10.28526153
PAK,2019,3.81,5295.95295138203,66.729,56.8,299.399256693649,1.69187124669657,230800899.0,,63.093,36.907,20.6778713222887,100.32,10.28526153,137.13,16.75,3.109606084386628,90.7,74.07560451,0.881514,4504780.091
PAK,2019,3.81,5295.95295138203,66.729,56.8,299.399256693649,1.69187124669657,230800899.0,,63.093,36.907,20.6778713222887,100.32,4504780.091,137.13,16.75,3.109606084386628,90.7,74.07560451,0.881514,10.28526153
PAK,2019,3.81,5295.95295138203,66.729,56.8,299.399256693649,1.69187124669657,230800899.0,,63.093,36.907,20.6778713222887,100.32,4504780.091,137.13,16.75,3.109606084386628,90.7,74.07560451,0.881514,4504780.091
PAK,2020,3.765,5135.01459288839,65.701,55.1,304.848674242424,1.80375141301202,235001746.0,,62.835,37.165,21.8541325548966,105.14,14.27367585,138.06,15.68,3.475741647483987,91.5,77.3005648,1.03954,14.27367585
PAK,2020,3.765,5135.01459288839,65.701,55.1,304.848674242424,1.80375141301202,235001746.0,,62.835,37.165,21.8541325548966,105.14,14.27367585,138.06,15.68,3.475741647483987,91.5,77.3005648,1.03954,6785763.876
PAK,2020,3.765,5135.01459288839,65.701,55.1,304.848674242424,1.80375141301202,235001746.0,,62.835,37.165,21.8541325548966,105.14,6785763.876,138.06,15.68,3.475741647483987,91.5,77.3005648,1.03954,14.27367585
PAK,2020,3.765,5135.01459288839,65.701,55.1,304.848674242424,1.80375141301202,235001746.0,,62.835,37.165,21.8541325548966,105.14,6785763.876,138.06,15.68,3.475741647483987,91.5,77.3005648,1.03954,6785763.876
PAK,2021,3.72,5367.27364714762,65.773,53.4,310.65509677252,1.8867779716011,239477801.0,,62.56,37.44,22.6625080760743,113.42,16.06726187,136.54,20.51,3.382676455124741,91.9,81.55130785,1.23144,16.06726187
PAK,2021,3.72,5367.27364714762,65.773,53.4,310.65509677252,1.8867779716011,239477801.0,,62.56,37.44,22.6625080760743,113.42,16.06726187,136.54,20.51,3.382676455124741,91.9,81.55130785,1.23144,8971352.491
PAK,2021,3.72,5367.27364714762,65.773,53.4,310.65509677252,1.8867779716011,239477801.0,,62.56,37.44,22.6625080760743,113.42,8971352.491,136.54,20.51,3.382676455124741,91.9,81.55130785,1.23144,16.06726187
PAK,2021,3.72,5367.27364714762,65.773,53.4,310.65509677252,1.8867779716011,239477801.0,,62.56,37.44,22.6625080760743,113.42,8971352.491,136.54,20.51,3.382676455124741,91.9,81.55130785,1.23144,8971352.491
PAK,2022,3.662,5526.27928310213,67.417,51.8,316.133077781237,1.74799739792983,243700667.0,,62.269,37.731,22.3268646996031,104.13,18.91026518,129.96,25.71,4.146808411303367,93.0,81.74691267,1.28372,18.91026518
PAK,2022,3.662,5526.27928310213,67.417,51.8,316.133077781237,1.74799739792983,243700667.0,,62.269,37.731,22.3268646996031,104.13,18.91026518,129.96,25.71,4.146808411303367,93.0,81.74691267,1.28372,12601738.67
PAK,2022,3.662,5526.27928310213,67.417,51.8,316.133077781237,1.74799739792983,243700667.0,,62.269,37.731,22.3268646996031,104.13,12601738.67,129.96,25.71,4.146808411303367,93.0,81.74691267,1.28372,18.91026518
PAK,2022,3.662,5526.27928310213,67.417,51.8,316.133077781237,1.74799739792983,243700667.0,,62.269,37.731,22.3268646996031,104.13,12601738.67,129.96,25.71,4.146808411303367,93.0,81.74691267,1.28372,12601738.67
PAK,2023,3.605,5439.18762006677,67.649,50.1,,1.54880458608849,247504495.0,,61.96,38.04,23.3290852852839,,21.62790715,,,,92.8,,1.35622,21.62790715
PAK,2023,3.605,5439.18762006677,67.649,50.1,,1.54880458608849,247504495.0,,61.96,38.04,23.3290852852839,,21.62790715,,,,92.8,,1.35622,18182312.23
PAK,2023,3.605,5439.18762006677,67.649,50.1,,1.54880458608849,247504495.0,,61.96,38.04,23.3290852852839,,18182312.23,,,,92.8,,1.35622,21.62790715
PAK,2023,3.605,5439.18762006677,67.649,50.1,,1.54880458608849,247504495.0,,61.96,38.04,23.3290852852839,,18182312.23,,,,92.8,,1.35622,18182312.23
PAK,2024,,,,,,,,,,,,,,,,,,,,
PHL,2011,3.236,6388.31296965477,69.096,22.8,329.505362712547,1.96473852483036,98248614.0,,54.478,45.522,14.0957351508044,96.89,,229.05,17.05,49.01560384204242,81.2,97.77022573,1.82293,
PHL,2012,3.143,6697.5562095198,69.237,22.6,335.96777677164,1.94226237851608,100175512.0,25.2,54.288,45.712,13.0958070102046,100.4,,229.82,17.22,50.98026657443089,80.7,104.0252318,2.14284,
PHL,2013,3.042,7016.53846475729,69.283,22.4,342.342744072174,1.87971579705684,102076336.0,,54.097,45.903,12.4734251047231,99.79,,233.74,17.47,44.12558418876771,81.9,103.1328562,2.52047,
PHL,2014,2.894,7340.36158580785,69.311,22.3,348.013314552101,1.64283283802775,103767130.0,,53.907,46.093,12.2716816208658,102.04,,245.84,18.05,9.756479897996874,84.6,109.8700461,2.79472,
PHL,2015,2.829,7691.76308664523,69.45,22.2,353.197813327967,1.47875384302116,105312992.0,23.5,53.716,46.284,10.9964991547046,100.38,,253.66,18.53,10.850959404587863,83.2,114.3710694,2.7537,
PHL,2016,2.679,8131.82537948653,69.49,22.3,357.969342992253,1.34190709540685,106735719.0,,53.525,46.475,10.2051255326965,97.58,6.318267577,233.07,18.92,10.10631881547448,87.9,114.5140314,2.79705,6.318267577
PHL,2016,2.679,8131.82537948653,69.49,22.3,357.969342992253,1.34190709540685,106735719.0,,53.525,46.475,10.2051255326965,97.58,6.318267577,233.07,18.92,10.10631881547448,87.9,114.5140314,2.79705,956104.3521
PHL,2016,2.679,8131.82537948653,69.49,22.3,357.969342992253,1.34190709540685,106735719.0,,53.525,46.475,10.2051255326965,97.58,956104.3521,233.07,18.92,10.10631881547448,87.9,114.5140314,2.79705,6.318267577
PHL,2016,2.679,8131.82537948653,69.49,22.3,357.969342992253,1.34190709540685,106735719.0,,53.525,46.475,10.2051255326965,97.58,956104.3521,233.07,18.92,10.10631881547448,87.9,114.5140314,2.79705,956104.3521
PHL,2017,2.525,8584.13622704702,69.966,22.4,362.61090317604,1.28830186666283,108119693.0,,53.318,46.682,10.1829541315339,103.23,5.814819301,240.55,19.45,8.642978074715474,90.0,112.3979818,3.14401,5.814819301
PHL,2017,2.525,8584.13622704702,69.966,22.4,362.61090317604,1.28830186666283,108119693.0,,53.318,46.682,10.1829541315339,103.23,5.814819301,240.55,19.45,8.642978074715474,90.0,112.3979818,3.14401,962739.3428
PHL,2017,2.525,8584.13622704702,69.966,22.4,362.61090317604,1.28830186666283,108119693.0,,53.318,46.682,10.1829541315339,103.23,962739.3428,240.55,19.45,8.642978074715474,90.0,112.3979818,3.14401,5.814819301
PHL,2017,2.525,8584.13622704702,69.966,22.4,362.61090317604,1.28830186666283,108119693.0,,53.318,46.682,10.1829541315339,103.23,962739.3428,240.55,19.45,8.642978074715474,90.0,112.3979818,3.14401,962739.3428
PHL,2018,2.378,9016.28659627736,69.761,22.6,367.123744843546,1.23686033319068,109465287.0,16.7,53.093,46.907,9.65014035825873,102.8,6.046238788,242.99,18.75,7.517683818837527,91.3,123.9757392,3.4609,6.046238788
PHL,2018,2.378,9016.28659627736,69.761,22.6,367.123744843546,1.23686033319068,109465287.0,16.7,53.093,46.907,9.65014035825873,102.8,6.046238788,242.99,18.75,7.517683818837527,91.3,123.9757392,3.4609,1104357.018
PHL,2018,2.378,9016.28659627736,69.761,22.6,367.123744843546,1.23686033319068,109465287.0,16.7,53.093,46.907,9.65014035825873,102.8,1104357.018,242.99,18.75,7.517683818837527,91.3,123.9757392,3.4609,6.046238788
PHL,2018,2.378,9016.28659627736,69.761,22.6,367.123744843546,1.23686033319068,109465287.0,16.7,53.093,46.907,9.65014035825873,102.8,1104357.018,242.99,18.75,7.517683818837527,91.3,123.9757392,3.4609,1104357.018
PHL,2019,2.215,9452.29397140303,69.68,22.7,371.615799711574,1.21615534645287,110804683.0,,52.851,47.149,8.82032374716967,101.81,9.908481551,264.37,19.49,12.224709403499538,93.0,151.5865313,5.69731,9.908481551
PHL,2019,2.215,9452.29397140303,69.68,22.7,371.615799711574,1.21615534645287,110804683.0,,52.851,47.149,8.82032374716967,101.81,9.908481551,264.37,19.49,12.224709403499538,93.0,151.5865313,5.69731,1933923.872
PHL,2019,2.215,9452.29397140303,69.68,22.7,371.615799711574,1.21615534645287,110804683.0,,52.851,47.149,8.82032374716967,101.81,1933923.872,264.37,19.49,12.224709403499538,93.0,151.5865313,5.69731,9.908481551
PHL,2019,2.215,9452.29397140303,69.68,22.7,371.615799711574,1.21615534645287,110804683.0,,52.851,47.149,8.82032374716967,101.81,1933923.872,264.37,19.49,12.224709403499538,93.0,151.5865313,5.69731,1933923.872
PHL,2020,2.075,8455.18457114822,70.097,22.8,375.897186168964,1.1455140860985,112081264.0,,52.592,47.408,10.1853110317615,102.93,25.280566,271.41,21.01,16.498561149385385,94.7,133.3257005,7.08109,25.280566
PHL,2020,2.075,8455.18457114822,70.097,22.8,375.897186168964,1.1455140860985,112081264.0,,52.592,47.408,10.1853110317615,102.93,25.280566,271.41,21.01,16.498561149385385,94.7,133.3257005,7.08109,4538259.405
PHL,2020,2.075,8455.18457114822,70.097,22.8,375.897186168964,1.1455140860985,112081264.0,,52.592,47.408,10.1853110317615,102.93,4538259.405,271.41,21.01,16.498561149385385,94.7,133.3257005,7.08109,25.280566
PHL,2020,2.075,8455.18457114822,70.097,22.8,375.897186168964,1.1455140860985,112081264.0,,52.592,47.408,10.1853110317615,102.93,4538259.405,271.41,21.01,16.498561149385385,94.7,133.3257005,7.08109,4538259.405
PHL,2021,1.95,8857.78995115514,66.675,22.7,379.317000368917,0.905660310915421,113100950.0,18.1,52.316,47.684,10.0691640204876,105.11,58.92976956,268.89,18.99,14.732267985615982,96.5,143.4358742,8.50898,58.92976956
PHL,2021,1.95,8857.78995115514,66.675,22.7,379.317000368917,0.905660310915421,113100950.0,18.1,52.316,47.684,10.0691640204876,105.11,58.92976956,268.89,18.99,14.732267985615982,96.5,143.4358742,8.50898,11438630.39
PHL,2021,1.95,8857.78995115514,66.675,22.7,379.317000368917,0.905660310915421,113100950.0,18.1,52.316,47.684,10.0691640204876,105.11,11438630.39,268.89,18.99,14.732267985615982,96.5,143.4358742,8.50898,58.92976956
PHL,2021,1.95,8857.78995115514,66.675,22.7,379.317000368917,0.905660310915421,113100950.0,18.1,52.316,47.684,10.0691640204876,105.11,11438630.39,268.89,18.99,14.732267985615982,96.5,143.4358742,8.50898,11438630.39
PHL,2022,1.929,9457.10395402883,69.472,22.4,382.21262367106,0.760479216015364,113964338.0,,52.023,47.977,9.55176804414326,103.98,86.49603526,271.57,19.02,12.01627562932888,91.1,144.0428223,7.67257,86.49603526
PHL,2022,1.929,9457.10395402883,69.472,22.4,382.21262367106,0.760479216015364,113964338.0,,52.023,47.977,9.55176804414326,103.98,86.49603526,271.57,19.02,12.01627562932888,91.1,144.0428223,7.67257,19053585.67
PHL,2022,1.929,9457.10395402883,69.472,22.4,382.21262367106,0.760479216015364,113964338.0,,52.023,47.977,9.55176804414326,103.98,19053585.67,271.57,19.02,12.01627562932888,91.1,144.0428223,7.67257,86.49603526
PHL,2022,1.929,9457.10395402883,69.472,22.4,382.21262367106,0.760479216015364,113964338.0,,52.023,47.977,9.55176804414326,103.98,19053585.67,271.57,19.02,12.01627562932888,91.1,144.0428223,7.67257,19053585.67
PHL,2023,1.916,9901.05652395692,69.833,22.1,,0.810000998681961,114891199.0,,51.713,48.287,9.39675017951301,,89.90778398,,,,97.6,,6.53931,89.90778398
PHL,2023,1.916,9901.05652395692,69.833,22.1,,0.810000998681961,114891199.0,,51.713,48.287,9.39675017951301,,89.90778398,,,,97.6,,6.53931,21864324.6
PHL,2023,1.916,9901.05652395692,69.833,22.1,,0.810000998681961,114891199.0,,51.713,48.287,9.39675017951301,,21864324.6,,,,97.6,,6.53931,89.90778398
PHL,2023,1.916,9901.05652395692,69.833,22.1,,0.810000998681961,114891199.0,,51.713,48.287,9.39675017951301,,21864324.6,,,,97.6,,6.53931,21864324.6
PHL,2024,,,,,,,,,,,,,,,,,,,,
SGP,2011,1.2,98867.9452829021,81.7439024390244,2.2,7363.19318181818,2.08490245606007,5183688.0,,0.0,100.0,0.0346076007512354,90.85,,,,,100.0,147.5817519,27.1736,
SGP,2012,1.29,100750.847964939,81.9951219512195,2.2,7524.69830028329,2.45339033031018,5312437.0,,0.0,100.0,0.033272726533169,94.75,,,,,100.0,149.9274113,27.068,
SGP,2013,1.19,103908.358532594,82.2463414634147,2.2,7636.72135785007,1.61930809858875,5399162.0,,0.0,100.0,0.0343752167938134,96.59,,,,,100.0,154.0346262,27.7296,
SGP,2014,1.25,106604.492771282,82.4951219512195,2.2,7714.7023977433,1.29844017799226,5469724.0,,0.0,100.0,0.0345408510735362,100.1,,,,,100.0,145.4770145,27.0067,
SGP,2015,1.24,108483.21006419,82.7439024390244,2.2,7806.77291960508,1.18637693749822,5535002.0,,0.0,100.0,0.0326135138026483,100.94,,,,,100.0,145.7181198,26.8979,
