indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1963,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1962,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1961,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1960,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2024,,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2023,8372.15591874407,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2022,8183.03286472653,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2021,8080.43553249923,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2020,7995.59502527818,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2019,8075.27502377003,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2018,7775.08574451883,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2017,7432.4596330485,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2016,7063.25545347926,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2015,6703.74124348885,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2014,6341.2122967032,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2013,5974.47368943414,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2012,5608.96956337059,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2011,5266.87866924206,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2010,4946.10563678172,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2009,4625.07173324518,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2008,4367.162880257,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2007,4112.25301659759,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2006,3881.53736632657,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2005,3630.55878769378,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2004,3441.16999706515,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2003,3282.9853971272,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2002,3143.22327579556,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2001,3015.63258480614,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,2000,2899.01961879748,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1999,2786.52039703471,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1998,2642.56618699585,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1997,2589.20762864101,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1996,2473.77285753148,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1995,2368.05475182536,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1994,2267.78215521397,,,0
"GDP per capita, PPP (constant 2021 international $)",Lao PDR,LAO,1993,2152.2765966407,,,0
